"CUSTOMER_ID";"CUSTOMER_LASTNAME";"CUSTOMER_FIRSTNAME";"CUSTOMER_SEX";"CUSTOMER_BIRTHDAY";"CUSTOMER_COUNTRY";"CUSTOMER_REGION";"CUSTOMER_REGIONNAME";"CUSTOMER_POSTCODE";"CUSTOMER_CITY";"CUSTOMER_STREET";"CUSTOMER_HOUSENUMBER";"CUSTOMER_LATITUDE";"CUSTOMER_LONGITUDE";"CUSTOMER_EMAIL";"CUSTOMER_PHONE"
C_000000142;Jaekel;Marie;f;"1997-11-14";Austria;W;Wien;"1110";Wien;Leberweg;"4";"48.1510692";"16.4563483";marie.jaekel@email.com;+43956186986
C_000005909;Neumann;Louise;f;"1994-12-11";Austria;W;Wien;"1220";Wien;Murmanngasse;"11";"48.2216567";"16.4787776";louise.neumann@email.com;+43592987159
C_000004839;Beyerlein;Linda;f;"2000-08-26";Austria;W;Wien;"1100";Wien;Sonnleithnergasse;"47";"48.1745893";"16.3625332";linda.beyerlein@email.com;+43403446923
C_000001074;Schmid;Leni;f;"1947-03-11";Switzerland;LU;Luzern;"6005";Luzern;Warteggstrasse;"18";"47.0390457";"8.3249192";leni.schmid@email.com;+41597791365
C_000000084;Hüsgen;Malek;m;"1950-08-19";Switzerland;BL;Basel-Landschaft;"4142";Münchenstein;Schluchtstrasse;"39";"47.5178623";"7.5992717";malek.hüsgen@email.com;+41938385398
C_000001114;Lange;Timo;m;"1948-04-07";Germany;NW;Nordrhein-Westfalen;"46459";Rees;Wallstraße;"7";"51.7603659";"6.3947205";timo.lange@email.com;+49706143884
C_000002631;Ruff;Maria;f;"1949-01-22";Austria;W;Wien;"1180";Wien;Cottagegasse;"19C";"48.2298808";"16.3404332";maria.ruff@email.com;+43946399736
C_000000189;Merx;Cornelis;m;"1952-06-19";Austria;W;Wien;"1190";Wien;Osterleitengasse;"11";"48.2395691";"16.3583804";cornelis.merx@email.com;+43748564264
C_000011367;Mollenhauer;Lara;f;"1961-12-10";Austria;W;Wien;"1220";Wien;Florian-Berndl-Gasse;"227";"48.2156714";"16.4390368";lara.mollenhauer@email.com;+43341017376
C_000001980;Sohn;Hans;m;"1947-01-10";Germany;HE;Hessen;"60594";Frankfurt am Main;Deutschherrnufer;"19";"50.1068905";"8.691464";hans.sohn@email.com;+49600378939
C_000010195;Brandau;Kristijan;m;"1948-07-03";Austria;W;Wien;"1200";Wien;Gerhardusgasse;"27";"48.2321624";"16.3673569";kristijan.brandau@email.com;+43159282313
C_000001075;Belke;Johann;m;"1981-01-23";Switzerland;FR;Freiburg;"1618";Châtel-St-Denis;Route de Fruence;"33";"46.5220129";"6.9083002";johann.belke@email.com;+41941800443
C_000008364;Tetzlaff;Evgen'evič;m;"1960-06-15";Austria;W;Wien;"1210";Wien;Flandorferweg;"27";"48.2621462";"16.4332867";evgen'evič.tetzlaff@email.com;+43636840676
C_000001416;Liebhart;Lena;f;"1995-05-21";Switzerland;BL;Basel-Landschaft;"4422";Arisdorf;Bodmatt;"17";"47.5151381";"7.7603058";lena.liebhart@email.com;+4111519116
C_000011558;Seidensticker;Damien;m;"1949-06-15";Germany;BY;Bayern;"80636";München;Leonrodplatz;"11";"48.1587099";"11.5474165";damien.seidensticker@email.com;+49769618406
C_000001635;Redemann;Amália;f;"1979-02-26";Germany;BE;Berlin;"12683";Berlin;Apfelwicklerstraße;"33";"52.5001568";"13.5668733";amália.redemann@email.com;+49191838356
C_000008382;Deutschmann;Louis;m;"1986-04-02";Austria;W;Wien;"1010";Wien;Petersplatz;K;"48.2092585";"16.369667";louis.deutschmann@email.com;+43533489366
C_000001079;Arens;Ben;m;"1943-09-22";Switzerland;BE;Bern;"2572";Sutz;Solermattweg;"6";"47.1061096";"7.2158296";ben.arens@email.com;+4162208769
C_000000580;Strelow;Mathias;m;"1957-09-03";Germany;SN;Sachsen;"1454";Radeberg Sachs;Sanddornweg;"13";"51.1303677";"13.9221911";mathias.strelow@email.com;+49474295004
C_000003290;Geppert;Marie;f;"1954-08-30";Austria;W;Wien;"1170";Wien;Andergasse;"80";"48.2243992";"16.2840551";marie.geppert@email.com;+43744892211
C_000005911;Breunig;Carla;f;"1960-11-01";Austria;W;Wien;"1030";Wien;Aspangstraße;"37";"48.1919249";"16.3928";carla.breunig@email.com;+43582719654
C_000033035;Meuer;Vincent;m;"1947-08-03";Germany;NI;Niedersachsen;"49843";Uelsen;Hollboom;"6";"52.5048675";"6.8674102";vincent.meuer@email.com;+49890917305
C_000023716;Kaspar;Robin;m;"1959-06-18";Germany;TH;Thüringen;"99752";Kaltensundheim;Siegenborn;"6";"50.604968";"10.1547399";robin.kaspar@email.com;+49396058228
C_000040497;Reschke;Marie;f;"1941-05-06";Germany;NI;Niedersachsen;"48465";Isterberg;Löschstraße;"3";"52.3656896";"7.1687272";marie.reschke@email.com;+49504727523
C_000001418;Mischke;Andreas;m;"1952-02-15";Switzerland;BE;Bern;"3110";Münsingen;Stegreutiweg;"32";"46.8702102";"7.548556";andreas.mischke@email.com;+41325998438
C_000001637;Willems;Onur;m;"1946-07-11";Germany;BE;Berlin;"10787";Berlin;Budapester Straße;"30 A";"52.5059581";"13.3414682";onur.willems@email.com;+49145109110
C_000007132;Ulm;Adrian;m;"1996-02-11";Germany;HE;Hessen;"60439";Frankfurt am Main;Krautgartenweg;"33";"50.1678804";"8.6238294";adrian.ulm@email.com;+49406032205
C_000001382;Glomb;Fabian;m;"1974-07-24";Germany;NW;Nordrhein-Westfalen;"46459";Rees;Andropsche Siedlung;"5";"51.7913342";"6.3886386";fabian.glomb@email.com;+49348923857
C_000022359;Kloß;Clément;m;"1941-09-22";Germany;NI;Niedersachsen;"49835";Wietmarschen;Westfalenstraße;"17";"52.5095389";"7.223283";clément.kloß@email.com;+49181023440
C_000000274;Umbach;Valentin;m;"1993-05-08";Germany;SN;Sachsen;"1906";Burkau;Bischofswerdaer Straße;"8";"51.1790088";"14.2162258";valentin.umbach@email.com;+49192265939
C_000000081;Hampe;Helene;f;"1959-12-03";Germany;BE;Berlin;"14129";Berlin;Waldsängerpfad;"11 A";"52.4363859";"13.2082182";helene.hampe@email.com;+49653887478
C_000000412;Pioch;Nilay;f;"1992-09-17";Switzerland;BE;Bern;"3506";Grosshöchstetten;Gartenweg;"3";"46.9047113";"7.6422251";nilay.pioch@email.com;+41596796129
C_000001087;Bähr;Marlene;f;"1980-03-22";Switzerland;BE;Bern;"3714";Frutigen;Bruchliweg;"15";"46.5898373";"7.6374744";marlene.bähr@email.com;+4172630023
C_000000213;Genc;Lennart;m;"1952-01-23";Austria;W;Wien;"1210";Wien;Allißengasse;"63";"48.2847503";"16.4372269";lennart.genc@email.com;+43549292776
C_000011675;Faber;Varun;m;"1990-02-25";Germany;BY;Bayern;"80335";München;Lothstr.;"12";"48.1534741";"11.5523548";varun.faber@email.com;+49673619653
C_000012529;Toussaint;David;m;"1948-10-29";Austria;W;Wien;"1220";Wien;Aspernstraße;"26";"48.228556";"16.4709619";david.toussaint@email.com;+43573683512
C_000000583;Möller;Maria;f;"1983-08-13";Germany;SN;Sachsen;"2689";Sohland a d Spree;Fichtestraße;"43";"51.0573191";"14.4012447";maria.möller@email.com;+49752619210
C_000000279;Zabel;Ahmad;m;"1968-06-19";Germany;SN;Sachsen;"2979";Spreetal;Straße des Aufbaus;"19";"51.5038014";"14.3360624";ahmad.zabel@email.com;+49228610866
C_000000444;Sarikaya;Hakim;f;"1950-12-13";Germany;NW;Nordrhein-Westfalen;"53721";Siegburg;Neue Poststraße;"4";"50.7958289";"7.2045945";hakim.sarikaya@email.com;+49301492108
C_000001094;Uebel;Lukas;m;"1980-05-11";Switzerland;BE;Bern;"2503";Biel/Bienne;Mattenstrasse;"130";"47.1369215";"7.256643";lukas.uebel@email.com;+4126781023
C_000001664;Selzer;Eymen;m;"1940-03-09";Germany;NW;Nordrhein-Westfalen;"41539";Dormagen;Stormstraße;"3";"51.1207335";"6.8430004";eymen.selzer@email.com;+49543565727
C_000001991;Scharf;Talay;m;"1979-04-23";Germany;HE;Hessen;"60489";Frankfurt am Main;Fuchstanzstraße;"120";"50.1308724";"8.6139091";talay.scharf@email.com;+49292804628
C_000000160;Postler;Lisa;f;"1948-06-03";Germany;SN;Sachsen;"4860";Torgau;Friedrichplatz;"5";"51.5598932";"12.9974507";lisa.postler@email.com;+4987299725
C_000002632;Steil;Milo;m;"1954-06-29";Austria;W;Wien;"1130";Wien;Melchartgasse;"16";"48.1729887";"16.2942441";milo.steil@email.com;+43550490491
C_000010204;Morgner;Daniel;m;"1973-12-21";Austria;W;Wien;"1220";Wien;Lieblgasse;"10";"48.2581487";"16.4597304";daniel.morgner@email.com;+43571777302
C_000000413;Caspar;Elias;m;"1965-07-21";Switzerland;BS;Basel-Stadt;"4056";Basel;Davidsrain;"21";"47.5650884";"7.5762767";elias.caspar@email.com;+41438668093
C_000001655;Kowalke;Hugo;m;"2000-08-17";Germany;BE;Berlin;"12587";Berlin;Jastrower Weg;"19";"52.453731";"13.5993791";hugo.kowalke@email.com;+49231669538
C_000011829;Stingl;Siegfried;m;"1968-11-28";Germany;BY;Bayern;"80335";München;Sandstraße;"13";"48.1508945";"11.557806";siegfried.stingl@email.com;+49504925475
C_000003321;Frei;Hannes;m;"1969-06-19";Austria;W;Wien;"1140";Wien;Utendorfgasse;"2";"48.2033149";"16.2484073";hannes.frei@email.com;+43930889959
C_000008402;Klingenberg;Jozef;m;"1964-05-04";Austria;W;Wien;"1210";Wien;Voltagasse;"67";"48.2648691";"16.3918775";jozef.klingenberg@email.com;+43587338061
C_000001098;Bautz;Jayden;m;"1975-07-23";Switzerland;JU;Jura;"2942";Alle;Côte Champ Françon;"20";"47.4279014";"7.1209365";jayden.bautz@email.com;+41747499478
C_000007258;Ammermann;Ledün;m;"1946-04-20";Austria;W;Wien;"1160";Wien;Starkenburggasse;"104";"48.2160512";"16.2959195";ledün.ammermann@email.com;+43269220255
C_000001419;Plum;David;m;"1994-05-19";Switzerland;BE;Bern;"2742";Perrefitte;Sous le Tacon;"19";"47.275015";"7.3402972";david.plum@email.com;+41886124527
C_000001204;Janik;Isabella;f;"1995-07-29";Switzerland;AG;Aargau;"5610";Wohlen AG;Pollamatt;"43";"47.3534208";"8.2763589";isabella.janik@email.com;+41257956478
C_000000086;Krabbe;Liliane;f;"1988-07-03";Switzerland;AG;Aargau;"4310";Rheinfelden;Waldhofstrasse;"60";"47.5474415";"7.7643785";liliane.krabbe@email.com;+41934253095
C_000000418;Seher;Mehmet;m;"1982-10-17";Austria;W;Wien;"1020";Wien;Fugbachgasse;"2";"48.2198873";"16.3875284";mehmet.seher@email.com;+43732399031
C_000033048;Fertig;Lisanne;f;"1943-05-11";Germany;NI;Niedersachsen;"49846";Hoogstede;Hoher Esch;"4";"52.5744118";"6.953852";lisanne.fertig@email.com;+49189066829
C_000003982;Walser;Amelie;f;"1985-07-17";Austria;W;Wien;"1190";Wien;Sommergasse;"7";"48.2349855";"16.3547395";amelie.walser@email.com;+43305825972
C_000000098;Bormann;Leon;m;"1998-07-29";Switzerland;BE;Bern;"3436";Zollbrück;Rüderswilstrasse;"5";"46.9749901";"7.7375892";leon.bormann@email.com;+41350736930
C_000026225;Sadowski;Maria;f;"1987-12-24";Germany;NI;Niedersachsen;"49828";Esche;Zur Heide;"5";"52.5288168";"6.9675319";maria.sadowski@email.com;+493124549
C_000000280;Scheer;Nina;f;"1940-05-22";Germany;SN;Sachsen;"2906";Waldhufen;Weißenberger Straße;"72";"51.2417661";"14.7476984";nina.scheer@email.com;+49806667127
C_000040636;Knecht;Leo;m;"1944-05-11";Germany;NI;Niedersachsen;"49824";Laar;Brink;"24";"52.6173102";"6.734446";leo.knecht@email.com;+49846955716
C_000023730;Schnoor;Nicolas;m;"1990-05-01";Germany;TH;Thüringen;"99752";Gumperda;Dorfstraße;"7a";"50.8088919";"11.5248302";nicolas.schnoor@email.com;+49321533424
C_000001675;Suck;Luca;m;"1987-04-29";Germany;NW;Nordrhein-Westfalen;"47533";Kleve;Wolfsgraben;"8";"51.7559274";"6.1180829";luca.suck@email.com;+49771186886
C_000000033;Welter;David;m;"1993-12-01";Germany;BE;Berlin;"14089";Berlin;Emil-Basdeck-Straße;"7";"52.4936777";"13.1793901";david.welter@email.com;+49284189779
C_000001431;Gumpert;Zuhal;f;"1964-04-12";Germany;NW;Nordrhein-Westfalen;"59269";Beckum;Südwall;"15";"51.7537033";"8.0435066";zuhal.gumpert@email.com;+49300017146
C_000006203;Weidinger;Benjamin;m;"1957-02-26";Germany;HE;Hessen;"60431";Frankfurt am Main;Landgraf-Philipp-Straße;"23";"50.1530122";"8.6602175";benjamin.weidinger@email.com;+49920836004
C_000001661;Halder;Lotta;f;"1942-07-01";Germany;BE;Berlin;"14167";Berlin;Neuwerker Weg;"2";"52.4249957";"13.2777914";lotta.halder@email.com;+49272138498
C_000000464;Steimel;Paula;f;"1948-12-07";Germany;NW;Nordrhein-Westfalen;"42549";Velbert;Finkenstraße;"17";"51.3655856";"7.1169361";paula.steimel@email.com;+4930928879
C_000007268;Bendix;Panthaleon;m;"1959-11-06";Austria;W;Wien;"1100";Wien;Otto-Probst-Straße;"22-24";"48.1545564";"16.3479023";panthaleon.bendix@email.com;+4359373404
C_000000228;Fladung;Tilda;f;"1951-04-18";Austria;W;Wien;"1020";Wien;Große Sperlgasse;"41";"48.2197861";"16.3785019";tilda.fladung@email.com;+43883342936
C_000003449;Book;Richard;m;"1978-05-31";Austria;W;Wien;"1170";Wien;Neuntegasse;"1";"48.2257844";"16.2880452";richard.book@email.com;+43379137174
C_000001665;Broß;Rebekka;f;"1981-12-17";Germany;BE;Berlin;"13593";Berlin;Obstallee;"19";"52.5204346";"13.1676428";rebekka.broß@email.com;+49143044805
C_000000634;Witzmann;Christiane;f;"1943-01-05";Germany;NW;Nordrhein-Westfalen;"40472";Ratingen;Am Tannenbaum;"52";"51.3417252";"6.9126749";christiane.witzmann@email.com;+49779706435
C_000034871;Rößner;Emine;f;"1987-09-12";Germany;NI;Niedersachsen;"49835";Wietmarschen;Drosselstraße;"7";"52.4980542";"7.2239101";emine.rößner@email.com;+49713093485
C_000000089;Bostelmann;Felix;m;"1966-10-20";Switzerland;LU;Luzern;"6294";Ermensee;Linde;"3";"47.2261225";"8.2415118";felix.bostelmann@email.com;+41612306696
C_000000094;Ebert;Marie;f;"1975-07-04";Germany;BE;Berlin;"12159";Berlin;Wielandstraße;"37";"52.4728416";"13.3394058";marie.ebert@email.com;+49381007085
C_000001485;Reitberger;Marco;m;"1999-11-27";Switzerland;BL;Basel-Landschaft;"4105";Biel-Benken BL;Leymenstrasse;"55";"47.5026348";"7.5119779";marco.reitberger@email.com;+41990364967
C_000008491;Recht;Ela;f;"1951-02-24";Austria;W;Wien;"1220";Wien;Telephonweg;"288";"48.2519928";"16.5337799";ela.recht@email.com;+43739000823
C_000003994;Wallis;Lara;f;"1972-01-22";Austria;W;Wien;"1140";Wien;Lorenz-Stein-Straße;"16";"48.2109565";"16.2143814";lara.wallis@email.com;+43381016756
C_000003473;Schimpf;Amal;f;"1967-11-03";Austria;W;Wien;"1010";Wien;Grillparzerstraße;"11";"48.2126528";"16.356419";amal.schimpf@email.com;+43697694397
C_000001713;Röske;Andreas;m;"1984-11-04";Germany;NW;Nordrhein-Westfalen;"47647";Kerken;Dorfstr.;"220";"51.42445";"6.432101";andreas.röske@email.com;+4987926584
C_000000101;Malek;Cécile;f;"1954-03-19";Germany;BE;Berlin;"10437";Berlin;Raumerstraße;"36 A";"52.5420564";"13.4208643";cécile.malek@email.com;+49862229709
C_000001751;Ehrhard;Rania;f;"1983-04-11";Germany;NW;Nordrhein-Westfalen;"58636";Iserlohn;Kluse;"25";"51.3743527";"7.692474";rania.ehrhard@email.com;+4933813458
C_000001486;Kampe;Erion;m;"1947-03-24";Switzerland;BE;Bern;"3753";Oey;Ansmatte;"20";"46.6631922";"7.597536";erion.kampe@email.com;+41394002658
C_000001673;Reidenbach;Soumaya;f;"1982-06-05";Germany;BE;Berlin;"10245";Berlin;Krossener Straße;"18 A";"52.5104793";"13.4580392";soumaya.reidenbach@email.com;+49196134508
C_000001741;Krall;Nacer;m;"1973-07-14";Germany;BE;Berlin;"10115";Berlin;Bergstraße;"20";"52.5312058";"13.3947359";nacer.krall@email.com;+49727066394
C_000016002;Möser;Paula;f;"1965-11-04";Germany;BY;Bayern;"80801";München;Nordendstraße;"48";"48.157094";"11.5752171";paula.möser@email.com;+49564696945
C_000036486;Dirks;Marie;f;"1986-01-06";Germany;NI;Niedersachsen;"49824";Ringe;Emlichheimer Straße;"7";"52.5988968";"6.920132";marie.dirks@email.com;+49238286340
C_000000231;Ramin;Jolina;f;"1953-03-07";Austria;W;Wien;"1140";Wien;Donhartgasse;"102";"48.2035978";"16.2850202";jolina.ramin@email.com;+4325877330
C_000009738;Lorentz;Juljana;f;"1976-01-18";Austria;W;Wien;"1120";Wien;Rosenhügelstraße;"87";"48.1647448";"16.296756";juljana.lorentz@email.com;+43528706662
C_000001206;Driesch;Ömer;m;"1994-08-10";Germany;BE;Berlin;"13187";Berlin;Florastraße;"94";"52.5659899";"13.3972639";ömer.driesch@email.com;+49905870470
C_000001491;Raith;Marie;f;"1976-06-20";Switzerland;AG;Aargau;"5507";Mellingen;Bruggerstrasse;"42a";"47.419643";"8.2720614";marie.raith@email.com;+41897576535
C_000001423;Gillich;Paulina;f;"1970-01-14";Switzerland;JU;Jura;"2827";Mervelier;Le Cornat;"1";"47.3432396";"7.5036161";paulina.gillich@email.com;+4173018655
C_000008563;Egert;Ali;m;"1953-08-20";Austria;W;Wien;"1210";Wien;Brunner-Lehenstein-Gasse;"21";"48.2813032";"16.380318";ali.egert@email.com;+43814307066
C_000001439;Anthes;Julius;m;"1983-11-01";Germany;NW;Nordrhein-Westfalen;"45768";Marl;Frankenstraße;"15";"51.6501484";"7.1173177";julius.anthes@email.com;+49291519570
C_000000105;Wiesel;Sarang;f;"1966-05-25";Germany;BE;Berlin;"12623";Berlin;Herweghstraße;"14";"52.481687";"13.5997304";sarang.wiesel@email.com;+49505474204
C_000033098;Schumacher;Paul;m;"1983-08-18";Germany;NI;Niedersachsen;"49835";Wietmarschen;In der Schanze;"4";"52.5404956";"7.1201172";paul.schumacher@email.com;+49230121798
C_000016973;Bär;Benedikt;m;"1996-02-22";Germany;HH;Hamburg;"22113";Hamburg;Billbrookdeich;"210";"53.5347414";"10.1054186";benedikt.bär@email.com;+49322833753
C_000000090;Weinzierl;Ecrin;f;"1967-10-28";Switzerland;BE;Bern;"6085";Hasliberg Goldern;Gässli;"310a";"46.7386286";"8.1986378";ecrin.weinzierl@email.com;+41321208754
C_000040877;Cetin;Beyza;f;"1959-09-11";Germany;NI;Niedersachsen;"49824";Emlichheim;Rerinkstraße;"2A";"52.6162526";"6.8423426";beyza.cetin@email.com;+49304690751
C_000000293;Visser;Parker;m;"1987-08-16";Germany;SN;Sachsen;"1471";Radeburg;Dresdner Straße;"29";"51.2123316";"13.7262651";parker.visser@email.com;+49609000341
C_000001425;Behm;Gereon;m;"1945-07-04";Switzerland;BL;Basel-Landschaft;"4142";Münchenstein;J.C. Rosenburger-Strasse;"44";"47.5154002";"7.6028856";gereon.behm@email.com;+41180791379
C_000001222;Seidl;Gönül;f;"1996-07-17";Germany;BE;Berlin;"12629";Berlin;Zossener Straße;"53";"52.5467936";"13.5879372";gönül.seidl@email.com;+49419487697
C_000003494;Titze;Konrad;m;"1965-12-14";Austria;W;Wien;"1200";Wien;Romanogasse;"29";"48.2329863";"16.3672048";konrad.titze@email.com;+43414656121
C_000001682;Bürk;David;m;"1977-04-15";Germany;BE;Berlin;"12107";Berlin;Mariendorfer Damm;"359 V";"52.4219023";"13.3990614";david.bürk@email.com;+49943802265
C_000006239;Hertweck;Niklas;m;"1967-12-16";Germany;HE;Hessen;"60487";Frankfurt am Main;Cretzschmarstraße;"23";"50.1285106";"8.6528863";niklas.hertweck@email.com;+49679414615
C_000000162;Riese;Ömer;m;"1973-07-18";Germany;SN;Sachsen;"9376";Oelsnitz /Erzgeb.;Walther-Rathenau-Straße;"13";"50.7258443";"12.700728";ömer.riese@email.com;+49948226417
C_000000436;Kornmann;Noah;m;"1977-10-13";Austria;W;Wien;"1230";Wien;Wittgensteinstraße;"113";"48.1598729";"16.2629089";noah.kornmann@email.com;+43561476406
C_000000247;Mihm;Enver;m;"1977-05-30";Austria;W;Wien;"1220";Wien;Erzherzog-Karl-Straße;"219";"48.2218722";"16.4759125";enver.mihm@email.com;+43795571448
C_000001492;Siekmann;Sophia;f;"1979-11-05";Switzerland;LU;Luzern;"6034";Inwil;Industriestrasse;"39";"47.1197359";"8.343975";sophia.siekmann@email.com;+41228710156
C_000000282;Wohlert;Boutaina;f;"1978-08-20";Germany;SN;Sachsen;"9439";Amtsberg;Dittersdorfer Straße;"61";"50.7514418";"12.996322";boutaina.wohlert@email.com;+49883579042
C_000006426;Stachowiak;Tunam;f;"1969-02-23";Germany;HE;Hessen;"60313";Frankfurt am Main;Brönnerstraße;"34";"50.1175424";"8.6828854";tunam.stachowiak@email.com;+49908927013
C_000001706;Bauer;Julina;f;"1945-09-08";Germany;BE;Berlin;"10967";Berlin;Hermannplatz;"2";"52.4865936";"13.4248828";julina.bauer@email.com;+49165528943
C_000000261;Weikert;Samira;f;"1990-05-03";Austria;W;Wien;"1180";Wien;Mollgasse;"7";"48.230747";"16.3482585";samira.weikert@email.com;+43870946758
C_000004052;Peine;Aslan;m;"1983-01-25";Austria;W;Wien;"1100";Wien;Berlepschgasse;"12";"48.1425297";"16.3813114";aslan.peine@email.com;+43393394275
C_000016006;Biermann;Asiyah;f;"2001-10-06";Germany;BY;Bayern;"80799";München;Schellingstraße;"49";"48.1506597";"11.5745979";asiyah.biermann@email.com;+49496924797
C_000008566;Zender;Christin;f;"1975-03-25";Austria;W;Wien;"1160";Wien;Wilhelminenstraße;"64";"48.2171817";"16.3123608";christin.zender@email.com;+43323280751
C_000000091;Wißmann;Rembert;m;"1953-01-09";Switzerland;BE;Bern;"2563";Ipsach;Seestrasse;"12";"47.1160726";"7.232511";rembert.wißmann@email.com;+41844409362
C_000001494;Simon;Charlotte;f;"1940-09-08";Switzerland;BE;Bern;"3154";Rüschegg Heubach;Aeugstenweid;"385";"46.775206";"7.399872";charlotte.simon@email.com;+41598297672
C_000000275;Franken;Anika;f;"1961-11-19";Austria;W;Wien;"1150";Wien;Rosinagasse;"2";"48.1938853";"16.3343421";anika.franken@email.com;+43407732214
C_000009792;Lesser;Raphael;m;"1965-02-01";Austria;W;Wien;"1040";Wien;Waltergasse;"16";"48.1909499";"16.3683549";raphael.lesser@email.com;+43955271907
C_000000287;Mordhorst;Johanna;f;"1948-03-21";Germany;SN;Sachsen;"1609";Röderaue;Ulmenweg;"3";"51.3873944";"13.4471927";johanna.mordhorst@email.com;+49477898268
C_000001232;Eberhard;Nathan;m;"1944-01-29";Germany;BE;Berlin;"10967";Berlin;Fichtestraße;"21";"52.4891493";"13.4137461";nathan.eberhard@email.com;+49270467908
C_000000478;Ahmed;Anouk;f;"1940-11-06";Germany;NW;Nordrhein-Westfalen;"46483";Wesel;Hamminkelner Landstraße;"191";"51.6923057";"6.6070337";anouk.ahmed@email.com;+49238608717
C_000001707;Tekin;Tom;m;"1940-11-28";Germany;BE;Berlin;"10439";Berlin;Schönhauser Allee;"92";"52.554342";"13.415081";tom.tekin@email.com;+49578426306
C_000010211;Pollok;Melissa;f;"1987-03-26";Austria;W;Wien;"1220";Wien;Naufahrtweg;"16";"48.2043771";"16.4585433";melissa.pollok@email.com;+43557959064
C_000001444;Merkt;Adama;m;"1975-04-07";Germany;NW;Nordrhein-Westfalen;"45731";Waltrop;Büscherstraße;"50";"51.6048468";"7.4124634";adama.merkt@email.com;+49598701319
C_000001496;Spring;Tanem;f;"1963-03-12";Switzerland;BL;Basel-Landschaft;"4105";Biel-Benken BL;Neumattenweg;"15";"47.5083238";"7.5160629";tanem.spring@email.com;+41653660751
C_000001426;Schiele;Frieder;m;"1945-03-10";Switzerland;AG;Aargau;"5103";Möriken AG;Römerweg;"2";"47.4179499";"8.1847657";frieder.schiele@email.com;+41298716794
C_000000292;Hachmeister;James;m;"1989-11-29";Austria;W;Wien;"1140";Wien;Dostgasse;"20";"48.2184657";"16.252296";james.hachmeister@email.com;+43443243974
C_000006434;Donhauser;Giuseppe;m;"1974-08-15";Germany;HE;Hessen;"65931";Frankfurt am Main;Bartholomäusgasse;"18";"50.0947887";"8.4914973";giuseppe.donhauser@email.com;+49719006389
C_000007278;Rathmann;Luca;m;"1953-05-06";Austria;W;Wien;"1020";Wien;Zirkusgasse;"5";"48.2146619";"16.3828122";luca.rathmann@email.com;+43788402942
C_000001756;Kretzer;Felix;m;"1985-09-06";Germany;BE;Berlin;"10997";Berlin;Zeughofstraße;"23 A";"52.500871";"13.4346789";felix.kretzer@email.com;+49776861565
C_000008584;Hauff;Jeremia;m;"1983-07-24";Austria;W;Wien;"1160";Wien;Starkenburggasse;"3";"48.2171641";"16.3030701";jeremia.hauff@email.com;+43279326826
